DateTime,VIS,PRCP_P24HR,WX,VIS_P1HR,FG,VIS_CAT,APCP_SFC,HCDC_SFC,HGT_100,HGT_1000,HGT_150,HGT_200,HGT_250,HGT_300,HGT_400,HGT_500,HGT_600,HGT_700,HGT_800,HGT_850,HGT_900,HGT_925,HGT_950,HGT_975,LCDC_SFC,MCDC_SFC,PRES_SFC,PRMSL_SFC,RH_1000,RH_300,RH_400,RH_500,RH_600,RH_700,RH_800,RH_850,RH_900,RH_925,RH_950,RH_975,RH_SFC,TCDC_SFC,TMP_100,TMP_1000,TMP_150,TMP_200,TMP_250,TMP_300,TMP_400,TMP_500,TMP_600,TMP_700,TMP_800,TMP_850,TMP_900,TMP_925,TMP_950,TMP_975,TMP_SFC,UGRD_100,UGRD_1000,UGRD_150,UGRD_200,UGRD_250,UGRD_300,UGRD_400,UGRD_500,UGRD_600,UGRD_700,UGRD_800,UGRD_850,UGRD_900,UGRD_925,UGRD_950,UGRD_975,UGRD_SFC,VGRD_100,VGRD_1000,VGRD_150,VGRD_200,VGRD_250,VGRD_300,VGRD_400,VGRD_500,VGRD_600,VGRD_700,VGRD_800,VGRD_850,VGRD_900,VGRD_925,VGRD_950,VGRD_975,VGRD_SFC,VVEL_100,VVEL_1000,VVEL_150,VVEL_200,VVEL_250,VVEL_300,VVEL_400,VVEL_500,VVEL_600,VVEL_700,VVEL_800,VVEL_850,VVEL_900,VVEL_925,VVEL_950,VVEL_975,TD_SFC,TmTD_SFC,WSPD_SFC,WDIR_SFC,WSPD_1000,WSPD_975,WSPD_950,MONTH,TimeRange,D_PRES_SFC,D_TMP_SFC,D_TD_SFC,LL_VWS1,LL_VWS2,LL_STBL1,LL_STBL2,WARMER_RA
2014/01/05 18:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16196.43,155.94,13596.0,11663.84,10132.8,8881.26,6940.33,5390.48,4083.94,2941.09,1918.9,1445.79,996.42,779.48,567.31,359.45,0.55,25.86,1015.74,1019.54,50.43,3.29,5.01,20.62,70.16,69.7,75.81,66.85,65.1,57.65,48.87,47.36,57.0,25.86,-58.06,1.65,-48.4,-39.47,-38.41,-39.87,-40.54,-31.81,-24.14,-15.56,-8.01,-6.09,-3.56,-2.35,-0.84,0.56,1.47,32.83,-0.14,50.16,53.59,45.82,41.1,32.51,25.91,16.2,12.48,11.12,6.04,2.32,-0.12,-1.65,-1.8,0.58,10.87,-6.85,8.11,18.84,12.33,7.55,10.29,9.66,5.13,5.14,2.35,-2.83,-4.81,-6.56,-8.02,-8.54,-1.74,-0.02,0.03,0.34,0.06,-0.01,0.18,-0.28,-0.33,-0.69,0.14,-0.14,0.06,0.23,0.33,0.39,0.28,-6.303833696637647,7.773833696637647,1.83412104289766,N,6.851430507565555,8.72763427281414,8.187972887107039,1,18-20,-0.12999999999999545,-0.55,0.14373805744434076,6.896652198403748,1.5426436619511206,-0.5356002162055918,-0.6735302607524296,0.0
2014/01/05 19:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16190.87,157.28,13591.34,11658.46,10127.61,8880.05,6938.99,5388.29,4084.1,2942.21,1920.38,1447.48,997.92,780.88,568.65,360.77,0.71,52.46,1015.61,1019.43,52.39,3.54,4.23,20.07,72.5,58.39,58.53,55.67,57.57,54.5,48.16,46.61,59.7,52.46,-58.19,1.48,-48.44,-39.26,-38.57,-40.99,-40.2,-31.85,-24.6,-15.64,-8.1,-5.99,-3.41,-2.21,-0.82,0.59,0.91,31.82,0.03,50.23,52.23,45.26,40.12,32.14,25.7,15.17,12.31,10.77,6.56,3.43,1.26,-0.56,-1.35,0.63,10.44,-6.72,8.52,17.37,10.47,5.45,9.46,8.94,4.33,2.82,-0.15,-4.35,-5.58,-6.39,-7.53,-8.13,-1.6,-0.03,0.02,0.19,0.13,0.05,0.13,-0.26,-0.31,-0.35,0.28,0.02,0.13,0.15,0.21,0.3,0.24,-6.197920867735142,7.107920867735142,1.7195638982020995,N,6.72006696395207,8.241322709371357,7.550794660166571,1,18-20,-0.12999999999999545,-0.5599999999999999,0.10591282890250486,5.744445257516463,2.827377281514361,-0.43736792962799154,-0.6782759284202424,0.0
2014/01/05 20:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16185.3,158.63,13586.69,11653.08,10122.42,8878.84,6937.65,5386.11,4084.25,2943.34,1921.87,1449.16,999.43,782.27,570.0,362.09,0.01,77.53,1015.84,1019.68,54.35,3.79,3.44,19.53,74.84,47.09,41.26,44.48,50.04,51.34,47.46,45.87,60.44,77.53,-58.31,1.31,-48.48,-39.06,-38.72,-42.12,-39.85,-31.89,-25.06,-15.73,-8.2,-5.9,-3.27,-2.08,-0.79,0.63,0.8,30.82,0.21,50.31,50.88,44.7,39.14,31.77,25.48,14.15,12.15,10.43,7.07,4.54,2.64,0.54,-0.91,0.7,10.02,-6.6,8.92,15.89,8.62,3.35,8.64,8.23,3.54,0.49,-2.64,-5.88,-6.34,-6.23,-7.05,-7.71,-1.55,-0.04,0.02,0.03,0.2,0.11,0.08,-0.24,-0.28,0.0,0.42,0.19,0.19,0.06,0.1,0.2,0.19,-6.133232107616665,6.933232107616665,1.7007351351694948,NW,6.60334006393734,7.763517244136191,7.070650606556656,1,18-20,0.2300000000000182,-0.10999999999999999,0.0646887601184769,4.5918960483314635,4.5399998909622985,-0.33421802811363416,-0.6829878312731469,0.0
2014/01/05 21:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16179.74,159.97,13582.03,11647.7,10117.23,8877.63,6936.31,5383.92,4084.41,2944.46,1923.35,1450.85,1000.93,783.67,571.34,363.41,0.0,65.21,1016.26,1020.11,56.31,4.04,2.66,18.98,77.18,35.78,23.98,33.3,42.51,48.19,46.75,45.12,67.8,65.21,-58.44,1.14,-48.52,-38.85,-38.88,-43.24,-39.51,-31.93,-25.52,-15.81,-8.29,-5.8,-3.12,-1.94,-0.77,0.66,-0.01,29.81,0.38,50.38,49.52,44.14,38.16,31.4,25.27,13.12,11.98,10.08,7.59,5.65,4.02,1.63,-0.46,0.89,9.59,-6.47,9.33,14.42,6.76,1.25,7.81,7.51,2.74,-1.83,-5.14,-7.4,-7.11,-6.06,-6.56,-7.3,-1.41,-0.05,0.01,-0.12,0.27,0.17,0.03,-0.22,-0.26,0.34,0.56,0.35,0.26,-0.02,-0.02,0.11,0.15,-5.3330544203556975,5.323054420355698,1.6673931749890305,NW,6.4811495893861295,7.314478792094485,6.759474831671466,1,21-23,0.4199999999999591,-0.81,0.8001776872609678,3.4391393114174127,6.3176038252545546,-0.23594180102241438,-0.6877314480834897,0.0
2014/01/05 22:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16174.98,165.41,13572.16,11643.07,10120.27,8882.87,6938.47,5386.26,4086.85,2947.74,1927.69,1455.53,1005.78,788.63,576.37,368.59,0.0,44.81,1016.95,1020.79,58.39,3.87,2.73,20.45,72.58,40.56,26.5,33.72,41.56,46.5,46.7,48.64,68.85,44.81,-58.1,0.87,-48.38,-40.29,-39.84,-43.05,-39.17,-32.17,-25.52,-16.1,-8.54,-5.89,-3.26,-2.05,-0.87,0.35,-0.4,28.64,0.64,49.42,48.37,43.66,37.59,31.71,24.47,13.98,12.0,9.82,7.8,4.97,3.44,1.7,0.0,1.1,9.26,-6.07,7.99,12.65,6.73,1.26,5.76,5.66,2.08,-2.34,-5.87,-8.2,-7.49,-6.85,-7.48,-7.85,-1.6,-0.04,0.0,0.05,0.27,0.13,0.01,-0.26,-0.21,0.25,0.48,0.45,0.34,0.03,0.02,0.09,0.1,-5.499742591865166,5.099742591865166,1.94164878389476,NW,6.103646451097901,7.85,7.670749637421365,1,21-23,0.6900000000000546,-0.39,-0.16668817150946857,5.515895990901992,4.961033401348912,-0.2559307018407324,-0.5871594956203676,0.0
2014/01/05 23:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16170.23,170.84,13562.29,11638.45,10123.3,8888.12,6940.63,5388.61,4089.29,2951.01,1932.02,1460.21,1010.63,793.58,581.39,373.76,0.0,29.24,1017.69,1021.54,60.48,3.69,2.81,21.91,67.98,45.33,29.03,34.14,40.62,44.81,46.65,52.17,67.42,29.24,-57.77,0.6,-48.24,-41.74,-40.79,-42.86,-38.82,-32.4,-25.53,-16.4,-8.79,-5.99,-3.39,-2.17,-0.97,0.05,0.08,27.46,0.91,48.46,47.23,43.18,37.02,32.01,23.67,14.83,12.02,9.56,8.01,4.29,2.87,1.78,0.46,0.99,8.94,-5.67,6.65,10.89,6.7,1.26,3.7,3.81,1.43,-2.85,-6.61,-9.0,-7.88,-7.65,-8.41,-8.41,-1.83,-0.03,-0.02,0.21,0.28,0.09,-0.02,-0.29,-0.15,0.15,0.4,0.55,0.42,0.09,0.07,0.07,0.06,-5.323173088908488,5.403173088908488,2.0806249061279645,NW,5.7425604045582315,8.422570866427899,8.59630734676233,1,21-23,0.7400000000000091,0.48000000000000004,0.17656950295667784,8.10740760675817,3.766696977185569,-0.2710427754780209,-0.49125848865770844,0.0
2014/01/06 00:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16165.47,176.28,13552.42,11633.82,10126.34,8893.36,6942.79,5390.95,4091.73,2954.29,1936.36,1464.89,1015.48,798.54,586.42,378.94,0.0,36.21,1018.31,1022.17,62.56,3.52,2.88,23.38,63.38,50.11,31.55,34.56,39.67,43.12,46.6,55.69,59.77,36.21,-57.43,0.33,-48.1,-43.18,-41.75,-42.67,-38.48,-32.64,-25.53,-16.69,-9.04,-6.08,-3.53,-2.28,-1.07,-0.26,2.07,26.29,1.17,47.5,46.08,42.7,36.45,32.32,22.87,15.69,12.04,9.3,8.22,3.61,2.29,1.85,0.92,0.85,8.61,-5.27,5.31,9.12,6.67,1.27,1.65,1.96,0.77,-3.36,-7.34,-9.8,-8.26,-8.44,-9.33,-8.96,-2.7,-0.02,-0.03,0.38,0.28,0.05,-0.04,-0.33,-0.1,0.06,0.32,0.65,0.5,0.14,0.11,0.05,0.01,-5.075453907653211,7.145453907653211,2.8306359709436326,N,5.3983145517837325,9.007108304000791,9.511645493814411,1,0-2,0.6199999999998909,1.9899999999999998,0.24771918125527748,10.81258769612851,2.858190231843117,-0.2911279976315011,-0.390399074609601,0.0
2014/01/06 01:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16157.57,174.56,13543.47,11625.42,10120.72,8888.3,6937.15,5386.54,4087.26,2950.87,1934.6,1463.88,1014.91,798.0,585.76,377.91,0.0,73.63,1018.54,1022.34,54.75,3.13,2.92,16.93,51.3,43.25,34.93,38.84,44.44,46.95,47.45,51.73,53.04,73.63,-57.47,1.52,-47.96,-43.72,-42.04,-42.44,-38.71,-32.71,-25.66,-16.98,-9.55,-6.46,-3.7,-2.27,-0.78,0.45,3.62,26.06,1.96,46.89,45.1,41.93,37.02,31.8,23.61,17.03,13.03,9.66,8.28,4.16,3.05,2.66,1.93,0.83,8.36,-4.81,6.0,7.57,3.95,-1.09,-1.36,-0.51,-0.63,-4.64,-8.26,-9.73,-7.47,-7.31,-7.78,-7.42,-2.91,-0.04,-0.02,0.42,0.41,-0.12,-0.18,-0.11,0.05,0.07,0.32,0.62,0.45,0.15,0.11,0.06,0.02,-5.273917133162283,8.893917133162283,3.026053535547579,N,5.194006160951294,7.666896373370387,8.222165164967194,1,0-2,0.2300000000000182,1.5500000000000003,-0.19846322550907214,7.605046503295823,2.320169795515441,-0.5261863781657241,-0.5917729131585279,0.0
2014/01/06 02:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16149.67,172.85,13534.53,11617.03,10115.11,8883.23,6931.51,5382.14,4082.78,2947.45,1932.83,1462.88,1014.35,797.47,585.11,376.87,0.0,61.75,1017.98,1021.76,46.95,2.75,2.95,10.49,39.23,36.38,38.32,43.12,49.21,50.79,48.31,47.78,46.63,61.75,-57.51,2.71,-47.81,-44.26,-42.33,-42.21,-38.93,-32.77,-25.8,-17.26,-10.07,-6.84,-3.88,-2.27,-0.48,1.16,4.59,25.83,2.75,46.27,44.12,41.17,37.58,31.29,24.35,18.36,14.02,10.01,8.33,4.71,3.82,3.46,2.94,1.15,8.1,-4.36,6.7,6.03,1.23,-3.45,-4.37,-2.98,-2.03,-5.92,-9.18,-9.65,-6.69,-6.19,-6.23,-5.89,-2.7,-0.05,-0.02,0.46,0.53,-0.29,-0.31,0.1,0.19,0.08,0.33,0.59,0.4,0.16,0.12,0.07,0.02,-6.179296980039748,10.769296980039748,2.934706118165838,NW,5.154813284688399,6.582985644827125,7.126324438306188,1,0-2,-0.5599999999999454,0.9699999999999998,-0.905379846877465,4.477325864293967,1.7676910112279867,-0.7597294382903637,-0.7875528236650019,0.0
2014/01/06 03:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16141.77,171.13,13525.58,11608.63,10109.49,8878.17,6925.87,5377.73,4078.31,2944.03,1931.07,1461.87,1013.78,796.93,584.45,375.84,0.0,0.0,1017.46,1021.26,39.14,2.36,2.99,4.04,27.15,29.52,41.7,47.4,53.98,54.62,49.16,43.82,38.0,0.0,-57.55,3.9,-47.67,-44.8,-42.62,-41.98,-39.16,-32.84,-25.93,-17.55,-10.58,-7.22,-4.05,-2.26,-0.19,1.87,6.17,25.6,3.54,45.66,43.14,40.4,38.15,30.77,25.09,19.7,15.01,10.37,8.39,5.26,4.58,4.27,3.95,2.39,7.85,-3.9,7.39,4.48,-1.49,-5.81,-7.38,-5.45,-3.43,-7.2,-10.1,-9.58,-5.9,-5.06,-4.68,-4.35,-2.63,-0.07,-0.01,0.5,0.66,-0.46,-0.45,0.32,0.34,0.09,0.33,0.56,0.35,0.17,0.12,0.08,0.03,-7.632890812733585,13.802890812733585,3.5537304343464204,NW,5.267029523365139,5.875797818169035,6.335242694640829,1,3-5,-0.5199999999999818,1.58,-1.4535938326938371,1.761937526666222,1.3055439054715934,-0.99164671974989,-0.9874886151191216,0.0
2014/01/06 04:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16135.29,174.22,13518.33,11603.84,10108.9,8885.41,6938.72,5387.96,4083.12,2947.0,1935.74,1466.79,1018.35,801.15,588.29,379.32,2.22,2.77,1017.3,1021.11,37.46,3.34,3.03,3.56,18.46,31.21,55.45,55.0,54.0,52.31,46.93,41.87,36.22,2.78,-57.18,4.4,-47.97,-45.13,-43.88,-43.48,-39.14,-32.03,-24.96,-17.83,-10.91,-7.23,-3.67,-1.77,0.31,2.37,6.77,25.2,3.92,45.52,41.04,39.19,37.3,29.38,23.59,19.37,14.86,9.57,7.86,5.59,5.04,4.73,4.39,2.47,7.28,-4.26,5.95,4.16,-3.78,-9.09,-11.35,-9.92,-7.19,-8.97,-9.11,-8.47,-5.92,-5.32,-5.02,-4.72,-3.12,-0.07,-0.05,0.41,0.47,-0.22,-0.15,0.15,0.04,0.14,0.65,0.43,0.16,0.0,-0.03,-0.05,-0.06,-7.775780156332303,14.545780156332302,3.9793592449036317,NW,5.789127740860448,6.44596773184601,6.89734006701134,1,3-5,-0.16000000000008185,0.5999999999999996,-0.14288934359871774,1.899784114175238,1.2855958704641393,-0.9897610921501707,-0.9857874336029095,0.0
2014/01/06 05:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16128.82,177.32,13511.09,11599.06,10108.31,8892.64,6951.56,5398.18,4087.93,2949.96,1940.41,1471.71,1022.93,805.38,592.13,382.79,2.01,13.93,1017.72,1021.51,35.78,4.31,3.08,3.08,9.77,32.9,69.2,62.61,54.02,50.01,44.7,39.91,35.16,13.93,-56.82,4.89,-48.26,-45.45,-45.14,-44.97,-39.12,-31.21,-23.98,-18.1,-11.23,-7.24,-3.28,-1.27,0.81,2.87,7.13,24.79,4.29,45.37,38.93,37.99,36.44,27.99,22.09,19.03,14.7,8.78,7.34,5.92,5.5,5.2,4.84,2.59,6.7,-4.63,4.52,3.84,-6.06,-12.36,-15.31,-14.4,-10.94,-10.74,-8.11,-7.35,-5.95,-5.59,-5.35,-5.09,-3.2,-0.08,-0.09,0.31,0.27,0.03,0.16,-0.01,-0.25,0.2,0.97,0.29,-0.04,-0.17,-0.19,-0.17,-0.14,-7.87757532669023,15.00757532669023,4.116807015151426,NW,6.311972750258036,7.023795270364875,7.4607305272339115,1,3-5,0.42000000000007276,0.3600000000000003,-0.10179517035792696,2.0675319870110274,1.2568344948437264,-0.9831118898135977,-0.9840450941052834,0.0
2014/01/06 06:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16122.34,180.41,13503.84,11594.27,10107.72,8899.88,6964.41,5408.41,4092.74,2952.93,1945.08,1476.63,1027.5,809.6,595.97,386.27,1.14,37.24,1018.54,1022.29,34.1,5.29,3.12,2.6,1.08,34.59,82.95,70.21,54.04,47.7,42.47,37.96,35.26,37.24,-56.45,5.39,-48.56,-45.78,-46.4,-46.47,-39.1,-30.4,-23.01,-18.38,-11.56,-7.25,-2.9,-0.78,1.31,3.37,7.09,24.39,4.67,45.23,36.83,36.78,35.59,26.6,20.59,18.7,14.55,7.98,6.81,6.25,5.96,5.66,5.28,2.81,6.13,-4.99,3.08,3.52,-8.35,-15.64,-19.28,-18.87,-14.7,-12.51,-7.12,-6.24,-5.97,-5.85,-5.69,-5.46,-3.09,-0.08,-0.13,0.22,0.08,0.27,0.46,-0.18,-0.55,0.25,1.29,0.16,-0.23,-0.34,-0.34,-0.3,-0.23,-7.872759055033642,14.962759055033642,4.176625432092277,NW,6.834398290998265,7.595393340703297,8.025690001488968,1,6-8,0.8199999999999363,-0.040000000000000036,0.004816271656587823,2.216318821138248,1.2549949216696188,-0.9812493927912173,-0.9823557463042439,0.0
2014/01/06 07:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16119.94,186.36,13503.88,11596.84,10116.41,8911.52,6979.33,5422.08,4103.62,2959.61,1948.81,1480.55,1031.98,814.42,601.13,391.82,0.19,26.27,1019.36,1023.17,34.59,6.86,4.8,3.99,1.86,23.64,71.66,68.63,53.63,47.55,42.49,38.16,36.37,26.27,-56.59,4.79,-48.8,-46.13,-47.29,-46.87,-39.22,-29.97,-22.29,-17.2,-11.48,-7.47,-3.29,-1.22,0.84,2.86,6.47,24.65,3.76,44.81,37.48,37.94,35.92,27.61,20.43,17.42,14.05,7.66,5.71,4.95,4.65,4.44,4.2,1.99,4.55,-5.84,3.09,0.25,-9.33,-15.52,-18.97,-19.28,-16.35,-12.99,-6.65,-6.05,-6.67,-6.87,-6.88,-6.66,-2.25,0.0,-0.24,0.17,0.01,0.14,0.48,-0.01,-0.33,0.25,1.06,0.36,-0.15,-0.59,-0.67,-0.63,-0.48,-7.987389060024985,14.457389060024985,3.0037643050013094,NW,6.945732502767436,7.873728468775133,8.18828431357876,1,6-8,0.82000000000005,-0.6200000000000001,-0.11463000499134335,2.683542752115891,0.9215943662469718,-0.9393555923294072,-0.9650757250011944,0.0
2014/01/06 08:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16117.55,192.31,13503.91,11599.41,10125.1,8923.15,6994.26,5435.74,4114.5,2966.28,1952.54,1484.47,1036.47,819.25,606.3,397.38,0.0,21.24,1020.32,1024.12,35.09,8.42,6.47,5.39,2.64,12.69,60.37,67.06,53.22,47.4,42.51,38.35,38.36,21.27,-56.73,4.2,-49.03,-46.48,-48.18,-47.27,-39.34,-29.55,-21.57,-16.01,-11.4,-7.7,-3.69,-1.66,0.37,2.36,4.92,24.92,2.86,44.38,38.14,39.1,36.25,28.62,20.28,16.14,13.54,7.34,4.62,3.66,3.33,3.21,3.11,2.02,2.96,-6.7,3.09,-3.03,-10.3,-15.4,-18.66,-19.68,-18.01,-13.46,-6.19,-5.85,-7.38,-7.89,-8.08,-7.86,-1.29,0.08,-0.36,0.12,-0.05,0.02,0.49,0.16,-0.11,0.26,0.82,0.57,-0.08,-0.83,-1.0,-0.95,-0.73,-8.63478097958983,13.55478097958983,2.3967686580060246,NW,7.2848884686040325,8.452910741277233,8.694279728649176,1,6-8,0.9600000000000364,-1.5499999999999998,-0.6473919195648454,3.4283999027778527,0.6853355537586368,-0.8972545959916127,-0.9525177101282789,0.0
2014/01/06 09:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16115.15,198.26,13503.95,11601.98,10133.79,8934.79,7009.18,5449.41,4125.38,2972.96,1956.27,1488.39,1040.95,824.07,611.46,402.93,0.31,7.98,1020.88,1024.69,35.58,9.99,8.15,6.78,3.42,1.74,49.08,65.48,52.81,47.25,42.53,38.55,40.44,7.98,-56.87,3.6,-49.27,-46.83,-49.07,-47.67,-39.46,-29.12,-20.85,-14.83,-11.32,-7.92,-4.08,-2.1,-0.1,1.85,3.94,25.18,1.95,43.96,38.79,40.26,36.58,29.63,20.12,14.86,13.04,7.02,3.52,2.36,2.02,1.99,2.03,0.66,1.38,-7.55,3.1,-6.3,-11.28,-15.28,-18.35,-20.09,-19.66,-13.94,-5.72,-5.66,-8.08,-8.91,-9.27,-9.06,-2.08,0.16,-0.47,0.07,-0.12,-0.11,0.51,0.33,0.11,0.26,0.59,0.77,0.0,-1.08,-1.33,-1.28,-0.98,-8.784858701074953,12.724858701074952,2.1822007240398396,N,7.797756087490811,9.284637849695592,9.481191908193821,1,9-11,0.5599999999999454,-0.98,-0.15007772148512188,4.3773197289404875,0.6073882876374435,-0.8550349342844578,-0.935117249316645,0.0
2014/01/06 10:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16112.33,202.84,13500.82,11600.93,10136.28,8940.15,7015.62,5457.53,4133.19,2979.52,1960.56,1491.56,1043.96,827.3,615.04,406.98,0.0,0.0,1021.75,1025.6,37.96,11.17,9.5,8.29,5.03,2.44,36.13,49.93,49.73,46.89,42.12,39.94,44.79,0.0,-56.64,2.88,-49.68,-47.22,-49.7,-48.18,-39.69,-29.23,-20.72,-14.46,-10.44,-7.51,-4.21,-2.46,-0.62,1.15,2.73,24.57,1.49,43.09,38.98,39.59,37.01,29.58,19.81,14.05,11.5,6.82,3.95,2.77,2.24,1.85,1.54,0.08,1.5,-7.18,1.99,-6.56,-10.57,-15.75,-17.93,-19.22,-18.64,-13.61,-6.99,-6.27,-6.61,-7.33,-8.33,-8.59,-1.99,0.07,-0.32,0.04,-0.03,0.01,0.58,0.44,0.09,0.1,0.36,0.61,0.19,-0.58,-0.81,-0.82,-0.64,-8.469386556988418,11.199386556988419,1.9916073910286636,N,7.3329734760191245,8.726952503594825,8.532959627233684,1,9-11,0.8700000000000045,-1.21,0.31547214408653446,4.0948759115716,1.1521594913423654,-0.847457627118644,-0.8507161395751228,0.0
2014/01/06 11:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16109.5,207.41,13497.69,11599.87,10138.78,8945.51,7022.07,5465.64,4141.0,2986.07,1964.84,1494.73,1046.98,830.52,618.61,411.02,0.0,0.0,1022.34,1026.19,40.34,12.35,10.86,9.81,6.64,3.13,23.18,34.38,46.66,46.54,41.7,41.32,49.47,0.0,-56.4,2.16,-50.1,-47.6,-50.33,-48.69,-39.92,-29.34,-20.58,-14.1,-9.55,-7.1,-4.35,-2.82,-1.14,0.44,1.53,23.97,1.03,42.21,39.16,38.92,37.44,29.53,19.51,13.24,9.95,6.62,4.39,3.18,2.46,1.72,1.05,0.36,1.63,-6.8,0.88,-6.83,-9.87,-16.22,-17.5,-18.36,-17.63,-13.28,-8.25,-6.88,-5.15,-5.74,-7.38,-8.11,-1.66,-0.02,-0.16,0.0,0.06,0.13,0.64,0.55,0.06,-0.05,0.14,0.45,0.37,-0.09,-0.29,-0.37,-0.31,-8.207064158698554,9.737064158698553,1.6985876486069242,N,6.877564976065293,8.177689160147871,7.577783317039357,1,9-11,0.5900000000000318,-1.2,0.26232239828986437,3.812410493548305,2.8280165147020155,-0.844752222385934,-0.7611156606772964,0.0
2014/01/06 12:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16106.68,211.99,13494.56,11598.82,10141.27,8950.87,7028.51,5473.76,4148.81,2992.63,1969.13,1497.9,1049.99,833.75,622.19,415.07,0.0,0.0,1022.8,1026.63,42.72,13.53,12.21,11.32,8.25,3.83,10.23,18.83,43.58,46.18,41.29,42.71,53.98,0.0,-56.17,1.44,-50.51,-47.99,-50.96,-49.2,-40.15,-29.45,-20.45,-13.73,-8.67,-6.69,-4.48,-3.18,-1.66,-0.26,0.53,23.36,0.57,41.34,39.35,38.25,37.87,29.48,19.2,12.43,8.41,6.42,4.82,3.59,2.68,1.58,0.56,0.57,1.75,-6.43,-0.23,-7.09,-9.16,-16.69,-17.08,-17.49,-16.61,-12.95,-9.52,-7.49,-3.68,-4.16,-6.44,-7.64,-1.54,-0.11,-0.01,-0.03,0.15,0.25,0.71,0.66,0.04,-0.21,-0.09,0.29,0.56,0.41,0.23,0.09,0.03,-7.944899669945429,8.47489966994543,1.6421023110634732,N,6.455214946072671,7.660496067488058,6.630987860040162,1,12-14,0.4599999999999227,-1.0,0.2621644887531245,3.530286100699754,4.5052166471679405,-0.8371085286586567,-0.6759366550791809,0.0
2014/01/06 13:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16100.44,212.43,13489.84,11596.42,10141.34,8955.68,7034.63,5478.18,4152.66,2995.8,1970.94,1498.93,1050.37,833.96,622.4,415.37,0.0,0.0,1023.08,1026.95,44.6,15.18,10.87,12.27,9.32,3.25,9.5,17.07,38.2,43.25,42.03,44.48,58.3,0.0,-56.28,1.25,-50.57,-48.18,-51.78,-49.82,-39.64,-29.37,-20.32,-13.48,-8.32,-6.17,-4.17,-3.04,-1.75,-0.43,-0.38,24.3,-0.26,41.02,40.36,39.2,37.14,29.11,18.43,11.79,8.56,6.22,4.26,2.57,1.81,0.98,-0.1,0.53,1.19,-6.29,-1.78,-8.54,-9.82,-15.37,-16.7,-16.17,-15.29,-11.32,-8.81,-6.68,-3.38,-3.8,-6.22,-7.51,-1.47,-0.1,-0.01,-0.06,0.07,0.21,0.54,0.63,0.31,0.12,-0.06,0.21,0.39,0.35,0.26,0.15,0.06,-7.753304389967077,7.373304389967077,1.5626259949200896,N,6.295371315498396,7.510665749452574,6.296729309728979,1,12-14,0.2800000000000864,-0.91,0.19159527997835202,3.5922961912843334,4.814765653289556,-0.8278308859761505,-0.6375887552528621,0.0
2014/01/06 14:00:00,9999,0,NSW,9999.0,0,0,0.0,0.0,16094.2,212.87,13485.12,11594.02,10141.4,8960.5,7040.74,5482.59,4156.5,2998.97,1972.74,1499.95,1050.74,834.18,622.6,415.68,0.0,0.0,1023.45,1027.3,46.47,16.84,9.52,13.21,10.38,2.68,8.78,15.3,32.82,40.31,42.76,46.26,62.09,0.0,-56.4,1.06,-50.64,-48.37,-52.6,-50.45,-39.14,-29.3,-20.2,-13.24,-7.98,-5.65,-3.86,-2.9,-1.83,-0.6,-1.13,25.23,-1.1,40.71,41.37,40.15,36.41,28.75,17.65,11.15,8.7,6.02,3.69,1.54,0.94,0.37,-0.75,0.59,0.64,-6.15,-3.34,-9.99,-10.48,-14.06,-16.33,-14.86,-13.97,-9.69,-8.11,-5.88,-3.07,-3.45,-5.99,-7.39,-1.44,-0.1,0.0,-0.08,-0.01,0.16,0.36,0.6,0.59,0.45,-0.03,0.14,0.23,0.3,0.29,0.21,0.09,-7.611410459129401,6.4814104591294015,1.5561812233798478,N,6.247599539022969,7.42796068917977,6.001416499460773,1,12-14,0.37000000000000455,-0.7499999999999999,0.14189393083767587,3.764043345915,5.13362742341336,-0.8185000739608501,-0.5944326309684902,0.0
